Metric,Technology,Run,Optimal Value,Unit
Total cost,,1,11361015214.439024,$US
Capacity,Thermal,1,0.0,MW
Capacity,Solar PV,1,89114.90673063618,MW
Capacity,Wind,1,20228.94700726108,MW
Capacity,All,1,109343.85373789727,MW
Charge power capacity,Li-Ion,1,0.0,MW
Charge power capacity,CAES,1,-0.0,MW
Charge power capacity,PHS,1,32115.869387841358,MW
Charge power capacity,H2,1,1496.34267831545,MW
Charge power capacity,All,1,33612.212066156804,MW
Discharge power capacity,Li-Ion,1,0.0,MW
Discharge power capacity,CAES,1,0.0,MW
Discharge power capacity,PHS,1,32115.869387841358,MW
Discharge power capacity,H2,1,607.6349017516096,MW
Discharge power capacity,All,1,32723.50428959297,MW
Average power capacity,Li-Ion,1,0.0,MW
Average power capacity,CAES,1,0.0,MW
Average power capacity,PHS,1,32115.869387841358,MW
Average power capacity,H2,1,1051.9887900335298,MW
Average power capacity,All,1,33167.858177874885,MW
Energy capacity,Li-Ion,1,-0.0,MWh
Energy capacity,CAES,1,-0.0,MWh
Energy capacity,PHS,1,435810.3625418559,MWh
Energy capacity,H2,1,916044.0811975256,MWh
Energy capacity,All,1,1351854.4437393816,MWh
Duration,Li-Ion,1,-0.0,h
Duration,CAES,1,-0.0,h
Duration,PHS,1,12.0,h
Duration,H2,1,1000.0,h
Total generation,Thermal,1,0.0,MWh
Total generation,Solar PV,1,4630719.5835978035,MWh
Total generation,Wind,1,2924428.5992049165,MWh
Total generation,Other renewables,1,572625.91629,MWh
Total generation,Hydro,1,671257.99049,MWh
Total generation,Nuclear,1,761513.67135,MWh
Total generation,Li-Ion,1,0.0,MWh
Total generation,CAES,1,0.0,MWh
Total generation,PHS,1,2326606.8960820492,MWh
Total generation,H2,1,89751.48571694392,MWh
Total generation,All,1,11976904.142731715,MWh
Total Imports/Exports,Imports,1,0.0,MWh
Total Imports/Exports,Exports,1,0.0,MWh
Storage energy discharging,Li-Ion,1,0.0,MWh
Storage energy discharging,CAES,1,0.0,MWh
Storage energy discharging,PHS,1,2326606.8960820492,MWh
Storage energy discharging,H2,1,89751.48571694392,MWh
Storage energy discharging,All,1,2416358.3817989933,MWh
Total demand,demand,1,8797722.858999,MWh
Storage energy charging,Li-Ion,1,0.0,MWh
Storage energy charging,CAES,1,0.0,MWh
Storage energy charging,PHS,1,2975200.6343760225,MWh
Storage energy charging,H2,1,203980.64935669038,MWh
Storage energy charging,All,1,3179181.2837327127,MWh
CAPEX,Solar PV,1,4685692348.028321,$US
CAPEX,Wind,1,1571903005.6320639,$US
CAPEX,Thermal,1,0.0,$US
CAPEX,All,1,6257595353.660385,$US
Power-CAPEX,Li-Ion,1,0.0,$US
Power-CAPEX,CAES,1,0.0,$US
Power-CAPEX,PHS,1,1708482135.2604406,$US
Power-CAPEX,H2,1,109041453.47770177,$US
Power-CAPEX,All,1,1817523588.7381423,$US
Energy-CAPEX,Li-Ion,1,-0.0,$US
Energy-CAPEX,CAES,1,-0.0,$US
Energy-CAPEX,PHS,1,1447746115.182328,$US
Energy-CAPEX,H2,1,92216901.94333692,$US
Energy-CAPEX,All,1,1539963017.125665,$US
Total-CAPEX,Li-Ion,1,0.0,$US
Total-CAPEX,CAES,1,0.0,$US
Total-CAPEX,PHS,1,3156228250.4427686,$US
Total-CAPEX,H2,1,201258355.4210387,$US
Total-CAPEX,All,1,3357486605.863807,$US
FOM,Thermal,1,0.0,$US
FOM,Solar PV,1,739482625.2433575,$US
FOM,Wind,1,689942020.0241412,$US
FOM,Li-Ion,1,0.0,$US
FOM,CAES,1,0.0,$US
FOM,PHS,1,264681010.60773128,$US
FOM,H2,1,49430775.14739603,$US
FOM,All,1,1743536431.022626,$US
VOM,Thermal,1,0.0,$US
VOM,Li-Ion,1,0.0,$US
VOM,CAES,1,0.0,$US
VOM,PHS,1,2396823.8922058055,$US
VOM,H2,1,0.0,$US
VOM,All,1,2396823.8922058055,$US
Fuel-Cost,Thermal,1,0.0,$US
OPEX,Thermal,1,0.0,$US
OPEX,Solar PV,1,739482625.2433575,$US
OPEX,Wind,1,689942020.0241412,$US
OPEX,Li-Ion,1,0.0,$US
OPEX,CAES,1,0.0,$US
OPEX,PHS,1,267077834.4999371,$US
OPEX,H2,1,49430775.14739603,$US
OPEX,All,1,1745933254.9148319,$US
Cost,Imports Cost,1,0.0,$US
Revenue,Exports Revenue,1,0.0,$US
Equivalent number of cycles,Li-Ion,1,0.0,-
Equivalent number of cycles,CAES,1,0.0,-
Equivalent number of cycles,PHS,1,5.338576353513389,-
Equivalent number of cycles,H2,1,0.09797725629056371,-
Total VRE curtailment,Solar PV,1,221523.09085793814,MWh
Total VRE curtailment,Wind,1,5182.675147181163,MWh
Total VRE curtailment,All,1,226705.7660051193,MWh
VRE curtailment percentage,All,1,2.9132616404327414,%
