Hour,83_GAS,83_Coal
320,4897.0,0.0
321,4897.0,0.0
322,4897.0,0.0
323,4897.0,0.0
324,4897.0,0.0
325,4897.0,0.0
326,4897.0,0.0
327,4897.0,0.0
328,4897.0,0.0
329,4897.0,0.0
330,4897.0,0.0
331,4897.0,0.0
332,4897.0,0.0
333,4897.0,0.0
334,4897.0,0.0
335,4897.0,0.0
336,4897.0,0.0
337,4897.0,0.0
338,4897.0,0.0
339,4897.0,0.0
340,4897.0,0.0
341,4897.0,0.0
342,4897.0,0.0
343,4897.0,0.0
344,4897.0,0.0
345,4897.0,0.0
346,4897.0,0.0
347,4897.0,0.0
348,4897.0,0.0
349,4897.0,0.0
350,4897.0,0.0
351,4897.0,0.0
352,4897.0,0.0
353,4897.0,0.0
354,4897.0,0.0
355,4897.0,0.0
356,4897.0,0.0
357,4897.0,0.0
358,4897.0,0.0
359,4821.765529686654,0.0
360,4897.0,0.0
361,4897.0,0.0
362,4897.0,0.0
363,4897.0,0.0
364,4897.0,0.0
365,4897.0,0.0
366,4897.0,0.0
367,4897.0,0.0
368,4897.0,0.0
369,4897.0,0.0
370,4897.0,0.0
371,4897.0,0.0
372,4897.0,0.0
373,4897.0,0.0
374,4897.0,0.0
375,4897.0,0.0
376,4897.0,0.0
377,4897.0,0.0
378,4897.0,0.0
379,4897.0,0.0
380,4897.0,0.0
381,4897.0,0.0
382,4897.0,0.0
383,4366.540358939594,0.0
384,514.8622060880843,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.0,0.0
391,0.0,0.0
392,0.0,0.0
393,2363.328087845109,0.0
394,3841.857442669579,0.0
395,4182.355299017387,0.0
396,3474.0315409511995,0.0
397,0.0,0.0
398,2582.3212520400816,0.0
399,1756.741394316002,0.0
400,2395.482208504278,0.0
401,3263.6232997016195,0.0
402,1002.4564156872125,0.0
403,0.0,0.0
404,4599.539122408223,0.0
405,3639.2188500086413,0.0
406,2288.316457729983,0.0
407,481.26867678268536,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,1360.414766879144,0.0
416,492.0105264743479,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,539.4115512683711,0.0
428,378.24312224743335,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.0,0.0
450,151.09935920847784,0.0
451,774.0931696715452,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,0.0,0.0
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,0.0,0.0
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0,0.0
472,2777.3446817793883,0.0
473,3420.1730781848746,0.0
474,4897.0,0.0
475,4897.0,0.0
476,4897.0,0.0
477,4471.979744540673,0.0
478,2697.041766867558,0.0
479,2190.4725461944254,0.0
480,0.0,0.0
481,0.0,0.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,0.0,0.0
488,0.0,0.0
489,839.4217229357066,0.0
490,0.0,0.0
491,0.0,0.0
492,0.0,0.0
493,0.0,0.0
494,0.0,0.0
495,0.0,0.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,77.02739704943815,0.0
502,477.85035384926596,0.0
503,42.531129874434555,0.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,1670.7805958298595,0.0
511,4604.472336284463,0.0
512,4897.0,0.0
513,4897.0,0.0
514,4897.0,0.0
515,4897.0,0.0
516,2551.9070904258533,0.0
517,1713.576663717523,0.0
518,1449.0691059134983,0.0
519,3340.4946511217245,0.0
520,3640.960611314414,0.0
521,4897.0,0.0
522,4897.0,0.0
523,4897.0,0.0
524,4897.0,0.0
525,4325.126135348266,0.0
526,4075.8652621303736,0.0
527,1109.3919493533867,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,2859.216387989636,0.0
536,4897.0,0.0
537,4897.0,0.0
538,4897.0,0.0
539,4897.0,0.0
540,4897.0,0.0
541,4897.0,0.0
542,4897.0,0.0
543,4897.0,0.0
544,4897.0,0.0
545,4897.0,0.0
546,4897.0,0.0
547,4897.0,0.0
548,4897.0,0.0
549,4897.0,0.0
550,4897.0,0.0
551,4897.0,0.0
552,4897.0,0.0
553,4897.0,0.0
554,4897.0,0.0
555,4897.0,0.0
556,4897.0,0.0
557,4897.0,0.0
558,4700.906956888441,0.0
559,4897.0,0.0
560,4897.0,0.0
561,4897.0,0.0
562,4897.0,0.0
563,4897.0,0.0
564,4897.0,0.0
565,4897.0,0.0
566,4897.0,0.0
567,4897.0,0.0
568,4289.052431228106,0.0
569,2537.669568821013,0.0
570,3001.592081586896,0.0
571,3629.0185945664416,0.0
572,3062.1880680453505,0.0
573,2232.426465146509,0.0
574,1648.9419799431525,0.0
575,4606.875916991285,0.0
576,100.99339144866826,0.0
577,2181.0474194424423,0.0
578,1258.7532194179366,0.0
579,3609.645664597352,0.0
580,0.0,0.0
581,4353.697158171039,0.0
582,3285.2970573939274,0.0
583,4897.0,0.0
584,4897.0,0.0
585,4897.0,0.0
586,4897.0,0.0
587,4897.0,0.0
588,4897.0,0.0
589,4897.0,0.0
590,4897.0,0.0
591,4844.865886063323,0.0
592,4178.8850534819785,0.0
593,3827.2585134569053,0.0
594,4258.172312437437,0.0
595,3232.9640200594877,0.0
596,1845.3904644783652,0.0
597,0.0,0.0
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.0,0.0
603,0.0,0.0
604,0.0,0.0
605,0.0,0.0
606,0.0,0.0
607,0.0,0.0
608,0.0,0.0
609,0.0,0.0
610,0.0,0.0
611,0.0,0.0
612,0.0,0.0
613,0.0,0.0
614,0.0,0.0
615,120.48425732675878,0.0
616,3019.1615723292052,0.0
617,4897.0,0.0
618,4897.0,0.0
619,4501.46633421972,0.0
620,4145.468975104861,0.0
621,3831.6002994645387,0.0
622,2596.8862022007015,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,0.0,0.0
637,0.0,0.0
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,2070.362334252346,0.0
645,0.0,0.0
646,0.0,0.0
647,0.0,0.0
648,0.0,0.0
649,0.0,0.0
650,0.0,0.0
651,0.0,0.0
652,49.559048714134406,0.0
653,4039.9804174021483,0.0
654,0.0,0.0
655,1200.758370261983,0.0
656,1755.2537402880814,0.0
657,1763.0211955894674,0.0
658,1491.923197567679,0.0
659,1324.9014224329712,0.0
660,714.5070582032599,0.0
661,0.0,0.0
662,0.0,0.0
663,0.0,0.0
664,0.0,0.0
665,534.8213607015432,0.0
666,2763.014213995837,0.0
667,3450.2438446682754,0.0
668,3272.216036393602,0.0
669,4029.3291467766503,0.0
670,4897.0,0.0
671,4897.0,0.0
672,4897.0,0.0
673,4897.0,0.0
674,4897.0,0.0
675,4663.1138888458645,0.0
676,3905.3122875683002,0.0
677,3779.2319129362113,0.0
678,2200.746460102142,0.0
679,4197.162930243394,0.0
680,3838.561654378008,0.0
681,3913.023805790796,0.0
682,4600.759034140187,0.0
683,3722.2514822358153,0.0
684,3957.458239049385,0.0
685,4647.872691059951,0.0
686,4897.0,0.0
687,4897.0,0.0
688,4897.0,0.0
689,4897.0,0.0
690,4897.0,0.0
691,4897.0,0.0
692,4897.0,0.0
693,4897.0,0.0
694,4897.0,0.0
695,4897.0,0.0
696,4897.0,0.0
697,4897.0,0.0
698,4268.587209344318,0.0
699,4017.8475012634117,0.0
700,4695.78745702159,0.0
701,4897.0,0.0
702,4897.0,0.0
703,4897.0,0.0
704,4897.0,0.0
705,4897.0,0.0
706,4897.0,0.0
707,4897.0,0.0
708,4897.0,0.0
709,4897.0,0.0
710,4897.0,0.0
711,4897.0,0.0
712,4897.0,0.0
713,4897.0,0.0
714,4897.0,0.0
715,4897.0,0.0
716,4897.0,0.0
717,4897.0,0.0
718,4897.0,0.0
719,4897.0,0.0
720,4897.0,0.0
721,4897.0,0.0
722,4897.0,0.0
723,4897.0,0.0
724,4897.0,0.0
725,4897.0,0.0
726,4897.0,0.0
727,4897.0,0.0
728,4897.0,0.0
729,4897.0,0.0
730,4897.0,0.0
731,4897.0,0.0
732,4897.0,0.0
733,4897.0,0.0
734,4897.0,0.0
735,4897.0,0.0
736,4897.0,0.0
737,4897.0,0.0
738,4897.0,0.0
739,4897.0,0.0
740,4897.0,0.0
